Record Length,2.500000e+03,,  -0.035600000000,  -0.09800,;;;;
Sample Interval,4.000000e-05,,  -0.035560000000,  -0.10000,;;;;
Trigger Point,8.900000000000e+02,,  -0.035520000000,  -0.09800,;;;;
,,,  -0.035480000000,  -0.10000,;;;;
,,,  -0.035440000000,  -0.10000,;;;;
,,,  -0.035400000000,  -0.10000,;;;;
Source,CH1,,  -0.035360000000,  -0.10000,;;;;
Vertical Units,V,,  -0.035320000000,  -0.10000,;;;;
Vertical Scale,5.000000e-02,,  -0.035280000000,  -0.10000,;;;;
Vertical Offset,8.000000e-03,,  -0.035240000000,  -0.10000,;;;;
Horizontal Units,s,,  -0.035200000000,  -0.09800,;;;;
Horizontal Scale,1.000000e-02,,  -0.035160000000,  -0.10000,;;;;
Pt Fmt,Y,,  -0.035120000000,  -0.09800,;;;;
Yzero,0.000000e+00,,  -0.035080000000,  -0.10000,;;;;
Probe Atten,1.000000e+00,,  -0.035040000000,  -0.10000,;;;;
Model Number,TDS2024C,,  -0.035000000000,  -0.10000,;;;;
Serial Number,C013728,,  -0.034960000000,  -0.09800,;;;;
Firmware Version,FV:v24.15,,  -0.034920000000,  -0.09800,;;;;
;;;-0.03488;-0.098
;;;-0.03484;-0.1
;;;-0.0348;-0.098
;;;-0.03476;-0.098
;;;-0.03472;-0.1
;;;-0.03468;-0.098
;;;-0.03464;-0.1
;;;-0.0346;-0.1
;;;-0.03456;-0.098
;;;-0.03452;-0.1
;;;-0.03448;-0.1
;;;-0.03444;-0.098
;;;-0.0344;-0.1
;;;-0.03436;-0.1
;;;-0.03432;-0.102
;;;-0.03428;-0.098
;;;-0.03424;-0.1
;;;-0.0342;-0.098
;;;-0.03416;-0.1
;;;-0.03412;-0.1
;;;-0.03408;-0.1
;;;-0.03404;-0.098
;;;-0.034;-0.098
;;;-0.03396;-0.1
;;;-0.03392;-0.1
;;;-0.03388;-0.098
;;;-0.03384;-0.1
;;;-0.0338;-0.1
;;;-0.03376;-0.1
;;;-0.03372;-0.102
;;;-0.03368;-0.102
;;;-0.03364;-0.1
;;;-0.0336;-0.1
;;;-0.03356;-0.1
;;;-0.03352;-0.1
;;;-0.03348;-0.098
;;;-0.03344;-0.1
;;;-0.0334;-0.1
;;;-0.03336;-0.098
;;;-0.03332;-0.1
;;;-0.03328;-0.098
;;;-0.03324;-0.098
;;;-0.0332;-0.098
;;;-0.03316;-0.098
;;;-0.03312;-0.1
;;;-0.03308;-0.1
;;;-0.03304;-0.098
;;;-0.033;-0.102
;;;-0.03296;-0.1
;;;-0.03292;-0.098
;;;-0.03288;-0.1
;;;-0.03284;-0.098
;;;-0.0328;-0.1
;;;-0.03276;-0.098
;;;-0.03272;-0.1
;;;-0.03268;-0.1
;;;-0.03264;-0.1
;;;-0.0326;-0.1
;;;-0.03256;-0.1
;;;-0.03252;-0.098
;;;-0.03248;-0.098
;;;-0.03244;-0.098
;;;-0.0324;-0.1
;;;-0.03236;-0.1
;;;-0.03232;-0.1
;;;-0.03228;-0.1
;;;-0.03224;-0.1
;;;-0.0322;-0.1
;;;-0.03216;-0.1
;;;-0.03212;-0.1
;;;-0.03208;-0.1
;;;-0.03204;-0.098
;;;-0.032;-0.1
;;;-0.03196;-0.1
;;;-0.03192;-0.1
;;;-0.03188;-0.1
;;;-0.03184;-0.1
;;;-0.0318;-0.1
;;;-0.03176;-0.1
;;;-0.03172;-0.102
;;;-0.03168;-0.1
;;;-0.03164;-0.1
;;;-0.0316;-0.098
;;;-0.03156;-0.098
;;;-0.03152;-0.1
;;;-0.03148;-0.1
;;;-0.03144;-0.1
;;;-0.0314;-0.098
;;;-0.03136;-0.1
;;;-0.03132;-0.1
;;;-0.03128;-0.1
;;;-0.03124;-0.1
;;;-0.0312;-0.098
;;;-0.03116;-0.1
;;;-0.03112;-0.1
;;;-0.03108;-0.1
;;;-0.03104;-0.1
;;;-0.031;-0.102
;;;-0.03096;-0.102
;;;-0.03092;-0.098
;;;-0.03088;-0.1
;;;-0.03084;-0.1
;;;-0.0308;-0.098
;;;-0.03076;-0.1
;;;-0.03072;-0.098
;;;-0.03068;-0.1
;;;-0.03064;-0.1
;;;-0.0306;-0.098
;;;-0.03056;-0.1
;;;-0.03052;-0.1
;;;-0.03048;-0.1
;;;-0.03044;-0.102
;;;-0.0304;-0.102
;;;-0.03036;-0.098
;;;-0.03032;-0.1
;;;-0.03028;-0.1
;;;-0.03024;-0.1
;;;-0.0302;-0.098
;;;-0.03016;-0.098
;;;-0.03012;-0.098
;;;-0.03008;-0.102
;;;-0.03004;-0.098
;;;-0.03;-0.098
;;;-0.02996;-0.102
;;;-0.02992;-0.1
;;;-0.02988;-0.1
;;;-0.02984;-0.096
;;;-0.0298;-0.1
;;;-0.02976;-0.1
;;;-0.02972;-0.1
;;;-0.02968;-0.098
;;;-0.02964;-0.098
;;;-0.0296;-0.098
;;;-0.02956;-0.098
;;;-0.02952;-0.098
;;;-0.02948;-0.098
;;;-0.02944;-0.1
;;;-0.0294;-0.098
;;;-0.02936;-0.098
;;;-0.02932;-0.098
;;;-0.02928;-0.098
;;;-0.02924;-0.098
;;;-0.0292;-0.1
;;;-0.02916;-0.1
;;;-0.02912;-0.1
;;;-0.02908;-0.1
;;;-0.02904;-0.1
;;;-0.029;-0.102
;;;-0.02896;-0.1
;;;-0.02892;-0.1
;;;-0.02888;-0.1
;;;-0.02884;-0.1
;;;-0.0288;-0.098
;;;-0.02876;-0.1
;;;-0.02872;-0.098
;;;-0.02868;-0.102
;;;-0.02864;-0.1
;;;-0.0286;-0.1
;;;-0.02856;-0.098
;;;-0.02852;-0.098
;;;-0.02848;-0.1
;;;-0.02844;-0.098
;;;-0.0284;-0.102
;;;-0.02836;-0.1
;;;-0.02832;-0.098
;;;-0.02828;-0.1
;;;-0.02824;-0.102
;;;-0.0282;-0.098
;;;-0.02816;-0.1
;;;-0.02812;-0.102
;;;-0.02808;-0.1
;;;-0.02804;-0.1
;;;-0.028;-0.098
;;;-0.02796;-0.1
;;;-0.02792;-0.102
