Record Length,1.024000e+03,,          0.00000,  -6.96910,
Sample Interval,2.466067e+01,,         24.66067,  -4.96910,
Trigger Point,0.000000000000e+00,,         49.32134, -11.36910,
,,,         73.98201, -40.96910,
,,,         98.64268, -40.96910,
,,,        123.30335, -40.96910,
Source,MATH,,        147.96402, -40.96910,
Vertical Units,dB,,        172.62468, -40.96910,
Vertical Scale,1.000000e+01,,        197.28535, -40.96910,
Vertical Offset,0.000000e+00,,        221.94602, -38.56910,
Horizontal Units,Hz,,        246.60669, -40.96910,
Horizontal Scale,2.525253e+03,,        271.26736, -40.96910,
Pt Fmt,Y,,        295.92803, -40.96910,
Yzero,-9.691000e-01,,        320.58870, -40.96910,
Probe Atten,1.000000e+00,,        345.24937, -38.56910,
Model Number,TDS2024C,,        369.91004, -40.96910,
Serial Number,C013728,,        394.57071, -35.36910,
Firmware Version,FV:v24.15,,        419.23138, -38.56910,
,,,443.89205, -40.96910,
,,,468.55272, -40.96910,
,,,493.21339, -34.56910,
,,,517.87406, -30.16910,
,,,542.53473, -31.36910,
,,,567.19540, -38.56910,
,,,591.85607, -38.56910,
,,,616.51674, -38.56910,
,,,641.17741, -38.56910,
,,,665.83808, -40.96910,
,,,690.49875, -40.96910,
,,,715.15942, -40.96910,
,,,739.82009, -40.96910,
,,,764.48076, -40.96910,
,,,789.14143, -40.96910,
,,,813.80210, -40.96910,
,,,838.46277, -40.96910,
,,,863.12344, -40.96910,
,,,887.78411, -38.56910,
,,,912.44478, -40.96910,
,,,937.10545, -38.56910,
,,,961.76612, -40.96910,
,,,986.42679, -40.96910,
,,,1011.08746, -35.36910,
,,,1035.74813, -40.96910,
,,,1060.40880, -40.96910,
,,,1085.06947, -40.96910,
,,,1109.73014, -40.96910,
,,,1134.39081, -40.96910,
,,,1159.05148, -40.96910,
,,,1183.71215, -40.96910,
,,,1208.37282, -40.96910,
,,,1233.03349, -40.96910,
,,,1257.69416, -40.96910,
,,,1282.35483, -40.96910,
,,,1307.01550, -40.96910,
,,,1331.67617, -40.96910,
,,,1356.33684, -38.56910,
,,,1380.99751, -35.36910,
,,,1405.65818, -40.96910,
,,,1430.31885, -40.96910,
,,,1454.97952, -38.56910,
,,,1479.64019, -40.96910,
,,,1504.30086, -40.96910,
,,,1528.96153, -40.96910,
,,,1553.62220, -40.96910,
,,,1578.28287, -38.56910,
,,,1602.94354, -40.96910,
,,,1627.60421, -40.96910,
,,,1652.26488, -38.56910,
,,,1676.92555, -40.96910,
,,,1701.58622, -38.56910,
,,,1726.24689, -40.96910,
,,,1750.90756, -38.56910,
,,,1775.56823, -40.96910,
,,,1800.22890, -40.96910,
,,,1824.88957, -40.96910,
,,,1849.55024, -38.56910,
,,,1874.21091, -34.56910,
,,,1898.87158, -34.56910,
,,,1923.53225, -34.56910,
,,,1948.19292, -35.36910,
,,,1972.85359, -40.96910,
,,,1997.51426, -40.96910,
,,,2022.17493, -40.96910,
,,,2046.83560, -40.96910,
,,,2071.49627, -38.56910,
,,,2096.15694, -40.96910,
,,,2120.81761, -40.96910,
,,,2145.47828, -40.96910,
,,,2170.13895, -35.36910,
,,,2194.79962, -38.56910,
,,,2219.46029, -40.96910,
,,,2244.12096, -38.56910,
,,,2268.78163, -38.56910,
,,,2293.44230, -35.36910,
,,,2318.10297, -38.56910,
,,,2342.76364, -40.96910,
,,,2367.42431, -38.56910,
,,,2392.08498, -38.56910,
,,,2416.74565, -40.96910,
,,,2441.40632, -40.96910,
,,,2466.06699, -40.96910,
,,,2490.72766, -40.96910,
,,,2515.38833, -40.96910,
,,,2540.04900, -38.56910,
,,,2564.70967, -40.96910,
,,,2589.37034, -38.56910,
,,,2614.03101, -35.36910,
,,,2638.69168, -40.96910,
,,,2663.35235, -38.56910,
,,,2688.01302, -34.56910,
,,,2712.67369, -34.56910,
,,,2737.33436, -32.56910,
,,,2761.99503, -40.96910,
,,,2786.65570, -34.56910,
,,,2811.31637, -31.36910,
,,,2835.97704, -35.36910,
,,,2860.63771, -40.96910,
,,,2885.29838, -40.96910,
,,,2909.95905, -40.96910,
,,,2934.61972, -40.96910,
,,,2959.28039, -40.96910,
,,,2983.94106, -40.96910,
,,,3008.60173, -40.96910,
,,,3033.26240, -38.56910,
,,,3057.92307, -38.56910,
,,,3082.58374, -38.56910,
,,,3107.24441, -38.56910,
,,,3131.90508, -40.96910,
,,,3156.56575, -40.96910,
,,,3181.22642, -40.96910,
,,,3205.88709, -40.96910,
,,,3230.54776, -40.96910,
,,,3255.20843, -35.36910,
,,,3279.86910, -34.56910,
,,,3304.52977, -40.96910,
,,,3329.19044, -40.96910,
,,,3353.85111, -38.56910,
,,,3378.51178, -40.96910,
,,,3403.17245, -40.96910,
,,,3427.83312, -40.96910,
,,,3452.49379, -40.96910,
,,,3477.15446, -40.96910,
,,,3501.81513, -38.56910,
,,,3526.47580, -40.96910,
,,,3551.13647, -35.36910,
,,,3575.79714, -35.36910,
,,,3600.45781, -40.96910,
,,,3625.11848, -40.96910,
,,,3649.77915, -40.96910,
,,,3674.43982, -38.56910,
,,,3699.10049, -40.96910,
,,,3723.76116, -40.96910,
,,,3748.42183, -40.96910,
,,,3773.08250, -34.56910,
,,,3797.74317, -38.56910,
,,,3822.40384, -40.96910,
,,,3847.06451, -40.96910,
,,,3871.72518, -40.96910,
,,,3896.38585, -40.96910,
,,,3921.04652, -38.56910,
,,,3945.70719, -40.96910,
,,,3970.36786, -40.96910,
,,,3995.02853, -40.96910,
,,,4019.68920, -40.96910,
,,,4044.34987, -34.56910,
,,,4069.01054, -38.56910,
,,,4093.67121, -40.96910,
,,,4118.33188, -40.96910,
,,,4142.99255, -40.96910,
,,,4167.65322, -40.96910,
,,,4192.31389, -38.56910,
,,,4216.97456, -34.56910,
,,,4241.63523, -34.56910,
,,,4266.29590, -40.96910,
,,,4290.95657, -40.96910,
,,,4315.61724, -38.56910,
,,,4340.27791, -40.96910,
,,,4364.93858, -35.36910,
,,,4389.59925, -40.96910,
,,,4414.25992, -40.96910,
,,,4438.92059, -40.96910,
,,,4463.58126, -40.96910,
,,,4488.24193, -40.96910,
,,,4512.90260, -40.96910,
,,,4537.56327, -40.96910,
,,,4562.22394, -35.36910,
,,,4586.88461, -40.96910,
,,,4611.54528, -40.96910,
,,,4636.20595, -40.96910,
,,,4660.86662, -40.96910,
,,,4685.52729, -40.96910,
,,,4710.18796, -40.96910,
,,,4734.84863, -40.96910,
,,,4759.50930, -40.96910,
,,,4784.16997, -40.96910,
,,,4808.83064, -40.96910,
,,,4833.49131, -40.96910,
,,,4858.15198, -40.96910,
,,,4882.81265, -38.56910,
,,,4907.47332, -40.96910,
,,,4932.13399, -38.56910,
,,,4956.79466, -34.56910,
,,,4981.45533, -40.96910,
,,,5006.11600, -38.56910,
,,,5030.77667, -38.56910,
,,,5055.43734, -38.56910,
,,,5080.09801, -40.96910,
,,,5104.75868, -40.96910,
,,,5129.41935, -40.96910,
,,,5154.08002, -40.96910,
,,,5178.74069, -40.96910,
,,,5203.40136, -40.96910,
,,,5228.06203, -40.96910,
,,,5252.72270, -38.56910,
,,,5277.38337, -40.96910,
,,,5302.04404, -40.96910,
,,,5326.70471, -38.56910,
,,,5351.36538, -40.96910,
,,,5376.02605, -40.96910,
,,,5400.68672, -40.96910,
,,,5425.34739, -40.96910,
,,,5450.00806, -38.56910,
,,,5474.66873, -40.96910,
,,,5499.32940, -40.96910,
,,,5523.99007, -40.96910,
,,,5548.65074, -38.56910,
,,,5573.31141, -38.56910,
,,,5597.97208, -38.56910,
,,,5622.63275, -40.96910,
,,,5647.29342, -38.56910,
,,,5671.95409, -40.96910,
,,,5696.61476, -40.96910,
,,,5721.27543, -34.56910,
,,,5745.93610, -34.56910,
,,,5770.59677, -34.56910,
,,,5795.25744, -40.96910,
,,,5819.91811, -40.96910,
,,,5844.57878, -40.96910,
,,,5869.23945, -35.36910,
,,,5893.90012, -34.56910,
,,,5918.56079, -40.96910,
,,,5943.22146, -38.56910,
,,,5967.88213, -40.96910,
,,,5992.54280, -34.56910,
,,,6017.20347, -34.56910,
,,,6041.86414, -40.96910,
,,,6066.52481, -40.96910,
,,,6091.18548, -40.96910,
,,,6115.84615, -38.56910,
,,,6140.50682, -40.96910,
,,,6165.16749, -38.56910,
,,,6189.82816, -40.96910,
,,,6214.48883, -40.96910,
,,,6239.14950, -40.96910,
,,,6263.81017, -35.36910,
,,,6288.47084, -34.56910,
,,,6313.13151, -34.56910,
,,,6337.79218, -32.56910,
,,,6362.45285, -40.96910,
,,,6387.11352, -40.96910,
,,,6411.77419, -38.56910,
